Date,Time,Name,Open,High,Low,Close,Volume
2024-10-26,13:18:56,AAPL,585.4,586.48,580.54,583.7,8021
2024-10-26,13:19:00,AAPL,525.82,526.92,522.44,526.26,1957
2024-10-26,13:19:03,AAPL,534.71,539.16,532.59,537.02,2260
2024-10-26,13:19:06,AAPL,561.53,566.36,560.11,565.35,8396
2024-10-26,13:19:10,AAPL,517.83,520.47,516.44,516.79,6680
2024-10-26,13:19:12,AAPL,523.22,527.91,521.23,522.37,5559
2024-10-26,13:19:15,AAPL,505.35,509.68,501.82,506.22,7101
2024-10-26,13:19:19,AAPL,575.15,576.52,571.47,574.58,3051
2024-10-26,13:19:19,AAPL,538.25,541.81,535.22,539.94,6514
2024-10-26,13:19:21,AAPL,581.4,584.75,577.35,580.43,5426
2024-10-26,13:19:21,AAPL,584.58,588.74,583.33,588.6,4570
2024-10-26,13:19:25,AAPL,550.95,555.13,549.55,552.22,9035
2024-10-26,13:19:25,AAPL,502.94,506.17,498.34,502.17,9498
2024-10-26,13:19:28,AAPL,518.59,519.46,514.9,519.16,2399
2024-10-26,13:19:31,AAPL,579.94,584.48,575.46,576.98,9919
2024-10-26,13:19:34,AAPL,539.54,543.21,538.43,542.12,8643
2024-10-26,13:19:37,AAPL,557.77,560.08,556.02,557.79,5931
2024-10-26,13:19:40,AAPL,523.01,524.05,520.22,520.25,7702
2024-10-26,13:19:41,AAPL,588.21,589.09,584.52,585.25,1639
2024-10-26,13:19:43,AAPL,558.43,559.44,555.0,557.89,4154
2024-10-26,13:19:45,AAPL,547.66,549.11,543.64,546.69,3094
2024-10-26,13:19:49,AAPL,592.95,597.68,590.37,594.24,4046
2024-10-26,13:19:52,AAPL,564.16,566.58,562.03,564.32,5585
2024-10-26,13:19:53,AAPL,544.7,545.63,541.58,544.01,3806
2024-10-26,13:19:57,AAPL,522.76,523.55,520.09,523.41,2959
2024-10-26,13:19:59,AAPL,576.01,576.97,572.98,576.66,7293
2024-10-26,13:20:03,AAPL,501.6,505.11,498.83,499.02,1239
2024-10-26,13:20:03,AAPL,524.56,526.5,520.21,521.71,7028
2024-10-26,13:20:06,AAPL,547.79,549.61,543.01,548.27,6695
2024-10-26,13:20:08,AAPL,594.31,597.18,593.38,596.43,2380
2024-10-26,13:20:10,AAPL,577.55,581.92,576.44,580.77,7934
2024-10-26,13:20:13,AAPL,563.23,567.23,561.1,562.29,2982
2024-10-26,13:20:14,AAPL,522.01,526.53,517.47,521.9,6173
2024-10-26,13:20:14,AAPL,524.95,529.21,522.05,524.11,8649
2024-10-26,13:20:18,AAPL,513.45,517.49,510.88,516.51,6070
2024-10-26,13:20:19,AAPL,579.51,581.96,577.47,577.56,8090
2024-10-26,13:20:20,AAPL,500.73,504.91,496.96,501.04,9386
2024-10-26,13:20:22,AAPL,514.5,519.05,509.64,514.1,5735
2024-10-26,13:20:24,AAPL,545.09,546.57,542.88,546.32,8802
2024-10-26,13:20:24,AAPL,564.41,567.74,563.31,563.33,8172
2024-10-26,13:20:26,AAPL,506.41,508.88,503.41,506.95,7185
2024-10-26,13:20:29,AAPL,516.93,521.89,516.02,518.08,8413
2024-10-26,13:20:31,AAPL,557.11,558.06,555.36,557.64,6980
2024-10-26,13:20:33,AAPL,587.37,590.31,583.95,584.81,2453
2024-10-26,13:20:33,AAPL,524.82,528.26,522.12,523.36,7057
2024-10-26,13:20:36,AAPL,508.27,509.24,506.68,509.1,6803
2024-10-26,13:20:40,AAPL,502.2,505.99,499.51,504.01,6134
2024-10-26,13:20:41,AAPL,581.49,583.77,578.28,579.49,4483
2024-10-26,13:20:44,AAPL,508.38,510.79,505.0,508.26,2181
2024-10-26,13:20:47,AAPL,594.43,598.73,591.16,597.68,9866
2024-10-26,13:20:50,AAPL,575.14,577.03,571.08,571.1,5961
2024-10-26,13:20:52,AAPL,584.24,586.36,581.13,583.6,4373
2024-10-26,13:20:53,AAPL,535.21,536.08,530.77,531.16,1059
2024-10-26,13:20:55,AAPL,568.71,572.83,564.96,570.09,2168
2024-10-26,13:20:57,AAPL,502.69,506.87,498.2,499.49,2701
2024-10-26,13:20:59,AAPL,574.86,577.05,570.27,574.39,7677
2024-10-26,13:21:01,AAPL,512.38,517.18,511.5,513.87,1203
2024-10-26,13:21:02,AAPL,537.17,540.68,533.44,534.84,8946
2024-10-26,13:21:05,AAPL,506.58,507.93,502.5,505.45,1417
2024-10-26,13:21:05,AAPL,505.12,509.66,501.83,509.43,3496
2024-10-26,13:21:09,AAPL,531.24,533.61,529.41,530.89,1068
2024-10-26,13:21:12,AAPL,584.23,587.6,580.36,581.94,8380
2024-10-26,13:21:13,AAPL,565.37,568.8,564.28,567.8,6748
2024-10-26,13:21:15,AAPL,564.49,568.46,562.25,565.13,9400
2024-10-26,13:21:16,AAPL,525.79,529.46,522.17,527.93,3378
2024-10-26,13:21:19,AAPL,529.8,534.68,526.19,527.88,9123
2024-10-26,13:21:21,AAPL,595.45,599.32,594.27,598.95,2924
2024-10-26,13:21:22,AAPL,594.02,594.61,590.19,592.72,8376
2024-10-26,13:21:26,AAPL,569.76,571.14,567.5,569.42,7766
2024-10-26,13:21:30,AAPL,530.9,532.86,528.91,529.64,2054
2024-10-26,13:21:30,AAPL,539.0,543.3,536.16,537.24,5378
2024-10-26,13:21:31,AAPL,501.35,506.12,500.78,503.16,7217
2024-10-26,13:21:35,AAPL,549.64,553.34,545.19,547.07,3617
2024-10-26,13:21:37,AAPL,593.32,594.32,588.6,589.48,6254
2024-10-26,13:21:39,AAPL,522.51,524.01,520.11,522.4,2249
2024-10-26,13:21:41,AAPL,537.25,542.12,536.17,536.94,6548
2024-10-26,13:21:45,AAPL,566.88,571.27,565.66,566.97,5524
2024-10-26,13:21:47,AAPL,591.84,594.22,588.88,589.64,1572
2024-10-26,13:21:51,AAPL,587.21,589.54,583.92,583.95,3507
2024-10-26,13:21:54,AAPL,529.37,530.65,526.79,527.96,2851
2024-10-26,13:21:56,AAPL,513.03,517.67,510.69,514.44,3318
2024-10-26,13:21:56,AAPL,528.12,531.89,525.57,526.4,3204
2024-10-26,13:21:57,AAPL,503.06,505.82,499.31,503.56,5292
2024-10-26,13:21:59,AAPL,513.87,516.52,510.1,511.63,9384
2024-10-26,13:22:00,AAPL,576.21,579.77,572.72,574.7,9022
2024-10-26,13:22:03,AAPL,577.81,580.44,576.34,577.54,8601
2024-10-26,13:22:05,AAPL,581.74,583.52,578.04,578.96,9747
2024-10-26,13:22:06,AAPL,548.72,549.52,547.6,549.16,6942
2024-10-26,13:22:07,AAPL,540.02,541.1,539.37,539.4,1945
2024-10-26,13:22:09,AAPL,570.19,572.79,566.3,571.6,7706
2024-10-26,13:22:11,AAPL,502.68,507.09,498.31,504.01,7996
2024-10-26,13:22:12,AAPL,511.93,512.96,506.97,508.54,8493
2024-10-26,13:22:14,AAPL,503.35,507.1,500.21,505.92,2925
2024-10-26,13:22:16,AAPL,535.64,538.48,533.56,534.41,7955
2024-10-26,13:22:16,AAPL,542.96,546.45,542.14,543.3,9022
2024-10-26,13:22:17,AAPL,505.3,506.05,502.78,504.93,9767
2024-10-26,13:22:18,AAPL,592.62,594.43,589.69,592.9,2525
2024-10-26,13:22:19,AAPL,534.55,536.08,532.93,533.87,8995
2024-10-26,13:22:19,AAPL,535.38,540.32,534.64,538.81,5834
2024-10-26,13:22:22,AAPL,507.07,510.5,504.31,508.51,8727
2024-10-26,13:22:25,AAPL,554.61,557.51,552.27,555.09,5511
2024-10-26,13:22:28,AAPL,597.49,601.72,593.52,596.9,5736
2024-10-26,13:22:28,AAPL,566.46,567.69,562.18,563.89,7548
2024-10-26,13:22:29,AAPL,555.6,559.85,551.58,554.43,6915
2024-10-26,13:22:33,AAPL,582.33,584.11,578.55,579.7,5871
2024-10-26,13:22:36,AAPL,568.69,570.69,565.52,567.11,8228
2024-10-26,13:22:37,AAPL,571.01,571.75,569.48,571.01,7863
2024-10-26,13:22:39,AAPL,576.72,578.54,574.79,576.04,2614
2024-10-26,13:22:41,AAPL,547.59,550.41,546.13,547.62,4848
2024-10-26,13:22:43,AAPL,575.24,579.19,574.15,577.41,9157
2024-10-26,13:22:45,AAPL,593.0,593.9,590.81,593.57,7486
2024-10-26,13:22:46,AAPL,561.51,566.21,559.79,561.08,2469
2024-10-26,13:22:49,AAPL,547.44,548.44,546.38,547.79,1624
2024-10-26,13:22:50,AAPL,593.2,596.41,589.92,593.49,3296
2024-10-26,13:22:50,AAPL,577.75,581.82,573.99,576.54,9694
2024-10-26,13:22:53,AAPL,526.09,527.81,521.45,523.92,1877
2024-10-26,13:22:55,AAPL,547.59,551.41,546.49,549.59,2602
2024-10-26,13:22:58,AAPL,531.03,535.03,530.29,533.38,6579
2024-10-26,13:23:00,AAPL,533.09,535.23,530.79,533.12,5164
2024-10-26,13:23:03,AAPL,503.83,506.04,503.08,505.74,9330
2024-10-26,13:23:06,AAPL,583.34,585.34,578.46,578.56,5454
2024-10-26,13:23:08,AAPL,599.1,601.77,594.42,599.08,1631
2024-10-26,13:23:09,AAPL,583.58,586.95,580.0,581.53,5183
2024-10-26,13:23:12,AAPL,532.44,535.83,527.77,531.05,5318
2024-10-26,13:23:13,AAPL,508.31,512.63,505.57,512.59,2079
2024-10-26,13:23:16,AAPL,517.15,519.54,513.49,513.98,2762
2024-10-26,13:23:19,AAPL,555.33,560.09,553.05,555.33,7413
2024-10-26,13:23:19,AAPL,590.41,593.03,589.22,591.82,1833
2024-10-26,13:23:20,AAPL,547.61,552.57,542.97,549.3,5263
2024-10-26,13:23:23,AAPL,597.15,599.34,593.99,598.14,7626
2024-10-26,13:23:24,AAPL,599.22,601.15,595.35,599.92,3893
2024-10-26,13:23:28,AAPL,562.88,564.21,558.36,563.96,5394
2024-10-26,13:23:28,AAPL,596.84,599.58,591.97,595.36,2534
2024-10-26,13:23:30,AAPL,557.21,559.28,554.46,555.7,3081
2024-10-26,13:23:34,AAPL,589.94,592.76,588.14,588.5,4410
2024-10-26,13:23:37,AAPL,540.29,545.28,538.97,544.73,4783
2024-10-26,13:23:37,AAPL,522.06,524.25,518.78,522.06,4643
2024-10-26,13:23:38,AAPL,514.55,516.01,512.92,513.89,6926
2024-10-26,13:23:41,AAPL,533.66,537.44,528.83,530.11,5707
2024-10-26,13:23:44,AAPL,502.83,505.69,499.39,501.66,6256
2024-10-26,13:23:48,AAPL,536.56,537.87,535.13,536.33,8262
2024-10-26,13:23:49,AAPL,521.84,523.02,517.08,519.82,3904
2024-10-26,13:23:51,AAPL,587.64,590.86,587.12,590.48,9962
2024-10-26,13:23:51,AAPL,573.75,577.44,570.07,576.12,2314
2024-10-26,13:23:52,AAPL,519.2,523.75,518.25,522.95,7968
2024-10-26,13:23:53,AAPL,553.92,557.43,552.3,557.36,2204
2024-10-26,13:23:53,AAPL,554.17,558.75,549.9,556.92,6572
2024-10-26,13:23:54,AAPL,586.84,589.96,585.52,585.74,1189
2024-10-26,13:23:58,AAPL,505.69,509.19,503.74,508.35,8216
2024-10-26,13:24:01,AAPL,537.8,542.15,533.58,539.83,4568
2024-10-26,13:24:04,AAPL,502.96,506.46,502.1,504.66,1754
2024-10-26,13:24:06,AAPL,560.37,560.91,557.6,559.61,8894
2024-10-26,13:24:08,AAPL,540.25,542.13,537.48,541.33,2839
2024-10-26,13:24:09,AAPL,566.23,570.39,565.19,567.11,2681
2024-10-26,13:24:12,AAPL,520.73,522.93,519.13,522.38,8545
2024-10-26,13:24:12,AAPL,548.51,552.91,547.81,549.48,9222
2024-10-26,13:24:14,AAPL,591.19,593.79,588.53,591.2,1504
2024-10-26,13:24:14,AAPL,571.85,575.0,567.4,568.27,3171
2024-10-26,13:24:15,AAPL,549.12,553.95,547.7,550.95,8552
2024-10-26,13:24:17,AAPL,546.58,548.67,543.84,547.54,1397
2024-10-26,13:24:21,AAPL,514.87,517.12,511.07,513.35,4383
2024-10-26,13:24:22,AAPL,511.65,515.76,510.46,515.34,9600
2024-10-26,13:24:24,AAPL,548.4,552.93,547.31,549.38,8136
2024-10-26,13:24:27,AAPL,525.53,526.73,521.4,525.53,3719
2024-10-26,13:24:29,AAPL,596.35,599.04,593.94,596.1,8230
2024-10-26,13:24:31,AAPL,502.29,506.22,498.53,502.58,4200
2024-10-26,13:24:33,AAPL,525.76,528.33,524.24,527.69,9961
2024-10-26,13:24:33,AAPL,524.13,525.33,523.26,523.89,9377
2024-10-26,13:24:34,AAPL,529.64,531.09,527.9,529.13,5180
2024-10-26,13:24:35,AAPL,598.71,601.96,595.6,599.03,3627
2024-10-26,13:24:37,AAPL,521.75,524.67,520.1,520.55,4909
2024-10-26,13:24:39,AAPL,538.92,541.1,536.36,537.54,5893
2024-10-26,13:24:43,AAPL,503.86,505.71,502.42,503.48,9831
2024-10-26,13:24:45,AAPL,589.88,594.13,586.16,591.77,1430
2024-10-26,13:24:46,AAPL,551.27,554.11,547.66,552.12,7893
2024-10-26,13:24:46,AAPL,527.92,528.91,524.88,528.46,4733
2024-10-26,13:24:48,AAPL,526.23,530.61,523.47,524.07,8699
2024-10-26,13:24:50,AAPL,575.62,576.83,574.9,575.39,9945
2024-10-26,13:24:53,AAPL,542.67,543.61,540.4,543.51,4532
2024-10-26,13:24:55,AAPL,588.69,592.68,587.09,591.94,7425
2024-10-26,13:24:58,AAPL,543.54,547.46,541.39,546.78,9248
2024-10-26,13:24:58,AAPL,566.05,569.36,561.21,565.06,4529
2024-10-26,13:24:59,AAPL,585.7,586.28,581.44,584.19,5420
2024-10-26,13:25:01,AAPL,597.98,600.12,594.91,597.47,3095
2024-10-26,13:25:05,AAPL,522.25,525.29,520.09,520.3,7818
2024-10-26,13:25:07,AAPL,530.42,534.44,527.69,533.68,7723
2024-10-26,13:25:09,AAPL,562.15,563.42,561.09,561.97,4655
2024-10-26,13:25:12,AAPL,592.86,593.42,590.34,592.34,7822
2024-10-26,13:25:14,AAPL,588.17,592.2,587.3,589.18,7602
2024-10-26,13:25:15,AAPL,573.6,575.52,571.38,575.37,1947
2024-10-26,13:25:16,AAPL,500.92,502.31,500.32,500.46,1186
2024-10-26,13:25:16,AAPL,525.43,528.97,522.32,527.53,9922
2024-10-26,13:25:18,AAPL,570.28,572.31,567.05,569.45,5773
2024-10-26,13:25:21,AAPL,583.42,587.19,580.36,586.51,7507
2024-10-26,13:25:22,AAPL,562.62,565.68,560.88,561.47,7435
2024-10-26,13:25:24,AAPL,549.59,551.06,544.86,546.22,5054
2024-10-26,13:25:28,AAPL,595.42,599.55,590.77,599.3,2981
2024-10-26,13:25:28,AAPL,571.26,572.94,569.51,571.54,6942
2024-10-26,13:25:28,AAPL,538.57,540.17,534.33,534.75,7032
2024-10-26,13:25:30,AAPL,599.92,601.37,597.52,598.46,9647
2024-10-26,13:25:33,AAPL,518.41,518.97,516.03,518.88,1466
2024-10-26,13:25:36,AAPL,588.93,590.7,585.43,588.68,5030
2024-10-26,13:25:36,AAPL,587.78,589.21,584.89,586.48,9243
2024-10-26,13:25:40,AAPL,588.06,590.53,584.75,587.71,7768
2024-10-26,13:25:43,AAPL,542.77,546.17,538.15,543.31,2834
2024-10-26,13:25:44,AAPL,569.05,570.96,566.99,568.1,1272
2024-10-26,13:25:47,AAPL,502.2,506.76,500.11,503.64,4728
2024-10-26,13:25:49,AAPL,594.94,596.69,590.61,593.12,1126
2024-10-26,13:25:51,AAPL,555.52,559.18,551.39,555.53,7936
2024-10-26,13:25:55,AAPL,563.11,566.34,562.02,566.28,9578
2024-10-26,13:25:56,AAPL,552.59,557.03,549.37,557.01,1129
2024-10-26,13:25:58,AAPL,516.45,518.65,514.99,515.62,5282
2024-10-26,13:25:59,AAPL,571.15,571.82,568.48,568.82,6338
2024-10-26,13:26:00,AAPL,598.21,600.45,597.49,598.52,4450
2024-10-26,13:26:01,AAPL,595.81,600.22,591.84,595.13,5519
2024-10-26,13:26:02,AAPL,597.08,599.4,595.87,598.76,7915
2024-10-26,13:26:06,AAPL,518.51,522.13,515.04,516.82,8838
2024-10-26,13:26:09,AAPL,599.83,600.79,596.24,596.45,7650
2024-10-26,13:26:11,AAPL,507.14,512.11,502.98,506.72,4439
2024-10-26,13:26:12,AAPL,525.88,530.68,524.54,527.95,5882
2024-10-26,13:26:13,AAPL,578.22,582.75,576.12,580.36,9888
2024-10-26,13:26:14,AAPL,540.67,542.12,538.72,540.07,8471
2024-10-26,13:26:17,AAPL,523.0,526.49,522.11,524.44,3487
2024-10-26,13:26:21,AAPL,555.14,555.99,553.72,554.9,4966
2024-10-26,13:26:21,AAPL,564.97,567.5,560.12,564.19,2079
2024-10-26,13:26:24,AAPL,528.4,531.78,526.89,527.23,7042
2024-10-26,13:26:25,AAPL,536.5,541.34,533.81,534.78,2114
2024-10-26,13:26:28,AAPL,529.6,534.32,526.78,531.41,7902
2024-10-26,13:26:29,AAPL,570.93,573.48,567.63,571.57,8015
2024-10-26,13:26:32,AAPL,574.24,577.87,570.98,574.11,9119
2024-10-26,13:26:33,AAPL,500.03,503.23,495.99,500.93,2343
2024-10-26,13:26:36,AAPL,529.75,534.72,528.86,531.0,2159
2024-10-26,13:26:39,AAPL,514.67,515.99,510.08,511.77,1409
2024-10-26,13:26:41,AAPL,508.72,511.47,506.41,509.22,6858
2024-10-26,13:26:43,AAPL,525.3,529.58,522.91,526.57,6905
2024-10-26,13:26:44,AAPL,577.27,578.02,575.57,577.84,7147
2024-10-26,13:26:45,AAPL,553.07,557.79,549.8,556.39,1827
2024-10-26,13:26:48,AAPL,576.55,578.93,572.79,575.4,7246
2024-10-26,13:26:48,AAPL,545.45,550.42,540.5,544.36,4193
2024-10-26,13:26:49,AAPL,599.11,601.84,597.27,600.91,4339
2024-10-26,13:26:52,AAPL,573.29,577.84,568.99,569.45,8853
2024-10-26,13:26:53,AAPL,596.68,599.33,595.44,597.74,3164
2024-10-26,13:26:56,AAPL,571.52,574.12,567.93,570.0,6743
2024-10-26,13:26:59,AAPL,525.45,527.47,520.71,525.45,4106
2024-10-26,13:27:02,AAPL,572.21,575.12,570.89,571.88,4779
2024-10-26,13:27:04,AAPL,514.93,516.13,510.83,514.92,5841
2024-10-26,13:27:05,AAPL,525.61,527.94,522.56,524.7,9675
2024-10-26,13:27:09,AAPL,519.42,524.27,518.04,521.04,8880
2024-10-26,13:27:09,AAPL,557.86,559.37,553.03,553.48,8272
2024-10-26,13:27:12,AAPL,583.37,585.51,579.91,585.06,5322
2024-10-26,13:27:16,AAPL,522.64,525.53,521.42,523.25,8038
2024-10-26,13:27:18,AAPL,553.53,554.86,549.86,550.73,1309
2024-10-26,13:27:21,AAPL,510.66,513.57,507.97,509.89,4518
2024-10-26,13:27:24,AAPL,544.96,547.22,540.64,541.66,5484
2024-10-26,13:27:26,AAPL,541.43,544.02,536.48,541.01,8520
2024-10-26,13:27:26,AAPL,583.44,588.29,581.34,584.08,9033
2024-10-26,13:27:27,AAPL,599.8,603.18,597.13,599.31,1931
2024-10-26,13:27:27,AAPL,549.57,550.92,544.91,549.64,6313
2024-10-26,13:27:28,AAPL,576.32,577.18,575.36,576.1,8651
2024-10-26,13:27:31,AAPL,580.95,583.68,579.77,579.82,7410
2024-10-26,13:27:32,AAPL,569.4,570.72,565.85,568.64,7486
2024-10-26,13:27:33,AAPL,550.57,555.18,548.03,548.11,9557
2024-10-26,13:27:37,AAPL,592.38,594.64,591.65,593.16,5331
2024-10-26,13:27:39,AAPL,599.41,603.86,595.29,597.85,6185
2024-10-26,13:27:42,AAPL,523.16,527.39,522.25,524.68,5904
2024-10-26,13:27:46,AAPL,512.84,514.99,512.16,513.62,8683
2024-10-26,13:27:50,AAPL,528.04,531.9,526.94,530.4,2087
2024-10-26,13:27:50,AAPL,549.64,550.54,548.43,548.8,8161
2024-10-26,13:27:51,AAPL,530.53,534.65,529.37,534.04,3958
2024-10-26,13:27:54,AAPL,523.34,525.2,520.55,525.1,5262
2024-10-26,13:27:55,AAPL,597.61,602.15,593.73,599.66,6501
2024-10-26,13:27:59,AAPL,502.98,504.49,498.68,502.07,7783
2024-10-26,13:27:59,AAPL,574.14,577.22,573.16,574.39,2082
2024-10-26,13:28:03,AAPL,545.15,549.92,544.22,548.0,9088
2024-10-26,13:28:07,AAPL,565.15,569.63,564.6,568.47,9783
2024-10-26,13:28:08,AAPL,501.68,506.17,498.45,500.63,3863
2024-10-26,13:28:11,AAPL,513.65,516.62,509.05,512.2,7586
2024-10-26,13:28:14,AAPL,557.09,561.36,553.75,554.0,4601
2024-10-26,13:28:16,AAPL,523.75,525.27,520.25,523.95,1246
2024-10-26,13:28:20,AAPL,557.41,562.28,553.34,560.9,8348
2024-10-26,13:28:23,AAPL,549.63,551.0,544.66,547.27,9451
2024-10-26,13:28:25,AAPL,511.83,513.68,510.34,513.01,1114
2024-10-26,13:28:25,AAPL,577.13,581.51,575.52,579.59,9879
2024-10-26,13:28:27,AAPL,515.16,516.99,513.44,513.78,5525
2024-10-26,13:28:27,AAPL,580.94,585.91,576.15,577.26,1617
2024-10-26,13:28:29,AAPL,586.61,590.62,586.08,589.13,6163
2024-10-26,13:28:32,AAPL,593.18,595.08,588.28,588.8,1485
2024-10-26,13:28:35,AAPL,508.21,510.26,505.6,506.58,1814
2024-10-26,13:28:36,AAPL,504.27,508.03,501.81,507.57,7999
2024-10-26,13:28:39,AAPL,512.63,515.05,511.76,513.47,1374
2024-10-26,13:28:40,AAPL,581.7,585.83,577.5,579.41,8736
2024-10-26,13:28:41,AAPL,557.51,562.14,555.75,556.53,1919
2024-10-26,13:28:43,AAPL,524.62,525.95,520.02,524.92,7523
2024-10-26,13:28:45,AAPL,556.26,558.86,552.5,556.82,2648
2024-10-26,13:28:47,AAPL,553.47,557.4,551.65,554.83,7492
2024-10-26,13:28:51,AAPL,594.93,597.83,594.08,594.69,5605
2024-10-26,13:28:53,AAPL,539.32,543.94,534.84,541.75,1003
2024-10-26,13:28:54,AAPL,577.78,580.13,574.77,575.8,5614
2024-10-26,13:28:55,AAPL,561.3,562.11,558.84,559.3,6163
2024-10-26,13:28:58,AAPL,561.54,562.65,560.21,562.26,5991
2024-10-26,13:29:00,AAPL,553.43,555.61,551.82,553.03,2899
2024-10-26,13:29:04,AAPL,539.54,540.38,536.04,538.2,8237
2024-10-26,13:29:04,AAPL,525.7,528.03,523.31,525.31,6773
2024-10-26,13:29:07,AAPL,537.14,538.31,534.19,536.5,8560
2024-10-26,13:29:11,AAPL,580.75,585.06,575.79,578.18,1232
2024-10-26,13:29:14,AAPL,567.71,568.85,565.4,567.52,8465
2024-10-26,13:29:15,AAPL,510.3,513.29,507.6,509.31,3764
2024-10-26,13:29:18,AAPL,514.42,515.5,509.7,511.49,7143
2024-10-26,13:29:20,AAPL,553.06,553.77,548.26,548.27,2275
2024-10-26,13:29:22,AAPL,583.02,584.55,581.21,582.98,8329
2024-10-26,13:29:23,AAPL,516.65,518.76,513.33,514.35,9423
2024-10-26,13:29:25,AAPL,548.31,551.85,546.93,547.04,8063
2024-10-26,13:29:27,AAPL,529.54,530.32,525.8,527.87,6248
2024-10-26,13:29:28,AAPL,568.23,572.75,565.81,568.07,7143
2024-10-26,13:29:29,AAPL,576.82,578.84,575.43,577.97,5649
2024-10-26,13:29:33,AAPL,531.47,532.85,527.7,529.81,2743
2024-10-26,13:29:34,AAPL,572.31,574.6,569.4,571.4,5486
2024-10-26,13:29:34,AAPL,502.14,504.41,499.73,504.4,8206
2024-10-26,13:29:36,AAPL,518.6,522.86,516.29,517.68,6415
2024-10-26,13:29:37,AAPL,546.03,548.46,542.62,543.59,6530
2024-10-26,13:29:39,AAPL,595.21,598.65,591.0,595.67,1969
2024-10-26,13:29:42,AAPL,503.05,505.81,499.72,501.89,7158
2024-10-26,13:29:45,AAPL,525.2,529.4,521.11,527.05,8407
2024-10-26,13:29:47,AAPL,574.23,575.6,569.3,574.4,7223
2024-10-26,13:29:50,AAPL,555.0,557.69,550.03,556.71,2021
2024-10-26,13:29:52,AAPL,518.61,521.12,514.27,518.75,3095
2024-10-26,13:29:54,AAPL,596.43,600.29,594.28,597.57,1260
2024-10-26,13:29:57,AAPL,537.24,538.4,536.64,537.89,4142
2024-10-26,13:30:00,AAPL,567.28,568.03,564.08,565.78,6768
2024-10-26,13:30:00,AAPL,535.08,539.86,530.37,530.39,6056
2024-10-26,13:30:04,AAPL,560.52,563.19,557.83,562.55,4100
2024-10-26,13:30:06,AAPL,550.34,555.04,547.92,551.23,5267
2024-10-26,13:30:08,AAPL,596.36,597.46,594.61,597.16,9750
2024-10-26,13:30:12,AAPL,520.93,521.5,516.43,519.19,6214
2024-10-26,13:30:15,AAPL,595.25,598.22,592.51,595.17,5682
2024-10-26,13:30:16,AAPL,533.95,535.39,531.3,533.99,7662
2024-10-26,13:30:19,AAPL,595.85,598.68,592.54,597.76,1443
2024-10-26,13:30:23,AAPL,510.21,511.14,508.01,508.04,4085
2024-10-26,13:30:25,AAPL,566.32,570.77,562.0,565.97,8574
2024-10-26,13:30:27,AAPL,543.54,545.5,539.53,543.93,2607
2024-10-26,13:30:30,AAPL,531.49,535.95,527.84,535.33,4537
2024-10-26,13:30:33,AAPL,561.7,566.47,557.49,563.16,3496
2024-10-26,13:30:34,AAPL,540.41,544.65,537.18,542.31,5262
2024-10-26,13:30:37,AAPL,539.93,544.56,536.04,541.63,9798
2024-10-26,13:30:38,AAPL,599.88,601.75,598.0,601.01,2553
2024-10-26,13:30:41,AAPL,534.8,538.29,532.15,536.33,7417
2024-10-26,13:30:41,AAPL,555.08,556.39,550.65,551.29,5764
2024-10-26,13:30:43,AAPL,595.25,597.6,591.91,594.39,6925
2024-10-26,13:30:43,AAPL,559.21,562.22,555.42,555.91,8242
2024-10-26,13:30:44,AAPL,534.47,536.85,531.61,536.54,7925
2024-10-26,13:30:48,AAPL,540.96,541.69,537.2,540.4,1321
2024-10-26,13:30:48,AAPL,584.23,585.33,582.36,584.2,8861
2024-10-26,13:30:50,AAPL,533.36,534.0,531.51,533.78,7551
2024-10-26,13:30:50,AAPL,508.04,508.8,503.24,505.25,4449
2024-10-26,13:30:51,AAPL,520.33,522.35,518.03,521.89,9774
2024-10-26,13:30:52,AAPL,589.69,591.83,585.34,586.08,7209
2024-10-26,13:30:53,AAPL,543.92,547.63,541.85,546.35,2919
2024-10-26,13:30:54,AAPL,556.09,560.21,554.74,555.49,5921
2024-10-26,13:30:56,AAPL,560.95,562.24,560.19,562.07,6551
2024-10-26,13:30:59,AAPL,564.4,568.53,560.88,560.96,1429
2024-10-26,13:31:01,AAPL,577.41,582.21,575.42,578.45,8263
2024-10-26,13:31:01,AAPL,543.44,547.3,541.18,546.72,7104
2024-10-26,13:31:03,AAPL,512.72,514.65,508.41,514.24,2131
2024-10-26,13:31:05,AAPL,576.01,577.08,572.13,574.31,4259
2024-10-26,13:31:08,AAPL,524.87,528.96,523.43,524.88,8343
2024-10-26,13:31:11,AAPL,578.35,582.45,575.58,576.37,2847
2024-10-26,13:31:14,AAPL,580.39,584.39,576.65,579.91,8542
2024-10-26,13:31:14,AAPL,584.3,588.8,581.78,582.25,6880
2024-10-26,13:31:15,AAPL,532.99,536.15,529.43,529.62,4514
2024-10-26,13:31:16,AAPL,571.09,574.76,569.21,571.97,1823
2024-10-26,13:31:19,AAPL,574.05,575.4,569.59,570.99,4177
2024-10-26,13:31:23,AAPL,537.79,542.02,535.85,540.35,6841
2024-10-26,13:31:24,AAPL,563.03,566.14,558.89,559.98,5965
2024-10-26,13:31:26,AAPL,556.6,558.51,555.63,556.62,8522
2024-10-26,13:31:28,AAPL,561.16,562.88,556.39,556.68,9742
2024-10-26,13:31:29,AAPL,594.77,597.22,591.99,596.37,3440
2024-10-26,13:31:31,AAPL,528.9,533.86,526.88,531.39,7386
